,Y,X1,X2,X3,X4,X5,X6
4841,-0.04971398311858766,-0.04661283681505768,-0.04894754687291414,-0.052035998066168654,-0.050723495632854054,-0.048012848479331405,-0.04845529272696436
820,-0.050091742292155406,-0.05033856740893228,-0.04944007565539932,-0.048856671865483925,-0.04962474092364855,-0.050424467709466514,-0.049877067002069064
4219,-0.049988659853532735,-0.05048158446045836,-0.04944121712441896,-0.04892420721262358,-0.049773994718895986,-0.05037353345672635,-0.04955857481399206
660,-0.0504027583508847,-0.048522836452129736,-0.04857990195651796,-0.05070387073021243,-0.0513073745457725,-0.04922312986023791,-0.048266432079358434
4594,-0.050439207603455105,-0.050121613492609685,-0.04879448706135303,-0.04887515179926383,-0.05044157384176384,-0.05075254155153097,-0.04921806870721679
169,-0.0509347832670366,-0.050208590868698555,-0.04873267354010957,-0.0496371896589175,-0.05131697474227426,-0.05062179117166421,-0.04858110722282982
4526,-0.049569850877625665,-0.05348827701909642,-0.050125593002461666,-0.04610296191356977,-0.04915484773678003,-0.053118030157365825,-0.050611339289086565
1471,-0.05027955226409642,-0.050141707406158975,-0.04895405754285842,-0.04892494044931517,-0.050309095179773555,-0.050580742506303844,-0.04901093517988431
3797,-0.09970706391676942,0.02068383323469991,0.019992972572384637,-0.11248979001790738,-0.1259352494436966,0.004025766575519452,0.03194833942832376
2403,-0.08156438728169657,-0.07509781326999287,-0.017999912017866104,-0.014224412359464589,-0.07329515888919125,-0.08689562058030686,-0.0364678637574225
903,-0.034904290806898164,-0.05530676030763182,-0.06364659288316721,-0.04780545849665552,-0.03716038689932777,-0.04821792683302972,-0.05983986482638404
1383,0.0004043367352302152,0.019983444695336416,-0.08829032366730005,-0.12188042998978832,-0.03243912379882108,0.01595067296977226,-0.04928202410449001
4645,-0.05002561639655945,-0.050349959697984725,-0.04825798483645949,-0.04851684104557252,-0.052084171159079595,-0.051891460590949845,-0.04653489783577547
4121,-0.04222529901058314,-0.05199420205554961,-0.05792140471983387,-0.04820985587508009,-0.04138261991497161,-0.05078894657381783,-0.05802848946520289
620,-0.05696774935427107,-0.04922571349538274,-0.04372645837075595,-0.04761500303150956,-0.05305085114879149,-0.05234780627782232,-0.04949294589864561
3760,-0.05373656901907076,-0.05152699910020442,-0.046845761142978004,-0.04754215213859603,-0.05145294093508368,-0.051779247342201185,-0.048683023017791704
4818,-0.04946858085976635,-0.050051735832572386,-0.050003544321202575,-0.04931092498251033,-0.04925986706086849,-0.04997377264775926,-0.05024565273878734
4713,-0.04924821377848032,-0.049854917881683725,-0.050290713453089,-0.04965147213067822,-0.04904216715281562,-0.04972944368226062,-0.050381431921607045
1924,-0.05676202380111173,-0.053060906281994225,-0.0440737038027772,-0.04577165347703338,-0.05413347909997057,-0.053844187785502706,-0.046120585749360954
3229,-0.06177203575420209,-0.05378822794860472,-0.037039659125358226,-0.04224469423224553,-0.06152889341533718,-0.059400828797381844,-0.03926332478833816
3039,-0.04744341089179738,-0.04953875646711614,-0.051031579925450266,-0.05026439026486407,-0.04907211655214472,-0.049679795189271236,-0.050612572368074704
4154,-0.0497051851608038,-0.05866412022769829,-0.05225030492005667,-0.03956900645580341,-0.04393138397634333,-0.059904002505466125,-0.059067511176027376
2451,-0.044033238693437116,-0.06194449921304146,-0.06093871491830849,-0.042313210179984795,-0.033564173416181675,-0.0453662096277927,-0.06836941337390479
2164,-0.04969149744952972,-0.049551828156806144,-0.04962838804181546,-0.049767148587094856,-0.04976262656994346,-0.049565668494047754,-0.04953671846971852
276,-0.05499206387723343,-0.08606165703730162,-0.053225818973378525,-0.001979398441231517,-0.02570268149227717,-0.10303440724446822,-0.10244869340652274
522,-0.05108034165238917,-0.049704383255246065,-0.04812241411576568,-0.04940814189365916,-0.05141302633280842,-0.05031723621250794,-0.04788290225794589
2004,-0.052176543450875634,-0.05467139654099118,-0.048891960057862005,-0.04642737698854382,-0.05050951179680019,-0.05326492368455371,-0.05059696009246073
2427,-0.04438579532000664,-0.023969587095597267,-0.05368367345170255,-0.07166386591744323,-0.049648140284895614,-0.03360059200289811,-0.04693935478793221
2327,-0.08993848856203845,-0.09452206720892375,-0.017066873772135005,0.005877063115398151,-0.07169234199531949,-0.11429417422777732,-0.041971999277129024
3903,-0.051456457872319894,-0.05185381470360495,-0.048475155875024156,-0.0473308086648776,-0.05030154950859178,-0.052101301860014604,-0.04956323318804989
1735,-0.03730148381404741,-0.05474894613847514,-0.062314628777676684,-0.05065696955319787,-0.03909633596216888,-0.043597379516397416,-0.05660923544405727
3759,-0.05152699910020442,-0.046845761142978004,-0.04754215213859603,-0.05145294093508368,-0.051779247342201185,-0.048683023017791704,-0.04771539500258337
3459,-0.04435528662394339,-0.02872360079878966,-0.049320378051913805,-0.06638515829234903,-0.05395620050565775,-0.03791841483977809,-0.043539041224031405
1691,-0.08966883930982383,-0.07773544370561802,-0.013658921340294672,-0.006378504503146365,-0.07770845530264381,-0.10766394088635534,-0.03464290443323692
2036,-0.013069282173282293,-0.040733617484908335,-0.08524140626654686,-0.07209228449762817,-0.019503024035872896,-0.014591212836421952,-0.07044226672467235
1350,-0.025261942274158233,-0.07469524945205475,-0.0751336867416047,-0.033160586455640684,-0.025879064846961897,-0.05960155536699763,-0.07049419081808184
1823,-0.04970215415718382,-0.04978003373526618,-0.04962659673772052,-0.04957877249645626,-0.049706929542970846,-0.049792482471332056,-0.049620665921612295
3150,-0.06870447925631384,-0.057322704245083234,-0.04495785355192361,-0.053626087231114505,-0.049870159527822366,-0.03443749182272782,-0.0438148587697893
618,-0.04372645837075595,-0.04761500303150956,-0.05305085114879149,-0.05234780627782232,-0.04949294589864561,-0.047952998885784415,-0.046250212899753396
362,-0.049615671251111215,-0.04967394731263808,-0.049739701264775005,-0.04967108106342577,-0.04961477857757757,-0.04962860260208446,-0.04973237329350022
1758,-0.04840744803331032,-0.04680648157758205,-0.0502292713435567,-0.05408472374272166,-0.05025280650484698,-0.04378179724288245,-0.04776660509250408
4087,-0.05010021843749668,-0.05045929613702438,-0.049705533374437505,-0.049237334334680694,-0.049304523387113885,-0.04979609826750386,-0.04994926519180809
506,-0.04926159589664092,-0.050714912841322346,-0.05045744759470361,-0.04879927990045896,-0.04838981301173073,-0.05005744991007732,-0.051391908728496305
224,-0.04337169547969166,-0.10347872885531306,-0.06443365301683468,-0.005362911934210679,-0.030299298103739214,-0.0861984373279252,-0.07553713153663999
3952,-0.04984506431001923,-0.049727141593137736,-0.04954327654132373,-0.04957673777610205,-0.04980673388831236,-0.04980549262997436,-0.04961601165207363
2279,-0.0537760796153498,-0.04853046211841483,-0.04629466576857111,-0.0497583138708777,-0.05202553823145417,-0.049634021839916276,-0.04773184391513785
1170,-0.048787655642066,-0.05075670078604799,-0.050602320154884084,-0.04908205469660443,-0.04889412312546437,-0.04981576980053637,-0.05026551276234059
1917,-0.044943124890266195,-0.052277047320827386,-0.05526365031024294,-0.04819588220046711,-0.04341030134985746,-0.04984654182524206,-0.056657263979100536
372,-0.04962636638795148,-0.049562656108494085,-0.049701250029102084,-0.04975503587418417,-0.04967580811637884,-0.04957676740809813,-0.04965892422274121
4864,-0.042174665610676954,-0.04938536074201749,-0.054671305115739144,-0.050555572468340526,-0.04732579240392065,-0.04900919360955813,-0.05012910536956705
71,-0.043262454092760305,-0.05465056654126266,-0.05551427955743071,-0.04747893267428993,-0.04511046278779196,-0.049774400619348014,-0.05275821574015516
825,-0.049710108610172776,-0.050414380122278946,-0.049841408076525706,-0.04897156590337548,-0.04909462947590182,-0.050091742292155406,-0.05033856740893228
3371,-0.051280353463403316,-0.048021436743506674,-0.04712684552904123,-0.050260128786624225,-0.0521651607286121,-0.04989111606035812,-0.04733429825159752
510,-0.049976566434467795,-0.05118370126096339,-0.04995988500227122,-0.04853365582312408,-0.04926159589664092,-0.050714912841322346,-0.05045744759470361
4591,-0.04887515179926383,-0.05044157384176384,-0.05075254155153097,-0.04921806870721679,-0.0481100228136635,-0.049541795199534944,-0.051565742857680785
4741,-0.04974143741239623,-0.049779938801163715,-0.04959817156040125,-0.049570188480261734,-0.049751040333765206,-0.049857115577180866,-0.049620707828090804
1608,-0.053090259902759285,-0.048204973412268814,-0.04669391717202176,-0.05016912638712534,-0.05198860257698623,-0.04970819954971262,-0.0480948145647071
4759,-0.04881819822395905,-0.04944799794296317,-0.050343559598193366,-0.05000699843996115,-0.04919509643904141,-0.049344494458868904,-0.04995882798266338
4311,-0.05112083555842184,-0.04991138103139414,-0.048223431524613614,-0.04913263611586993,-0.05108798747375365,-0.05069517035100479,-0.048228728253128406
474,-0.05255363419137005,-0.05050121485672976,-0.04761407583518318,-0.048840316096140035,-0.05133374377812383,-0.050670903465943384,-0.048690044261952004
3892,-0.04782927586185359,-0.048329006888288006,-0.05112420987793731,-0.05120237059808275,-0.04841092087257792,-0.04789650782052457,-0.050812072902328254
2732,-0.04758871575271073,-0.05372424967437828,-0.051108004889856784,-0.04589222906983259,-0.048154053657362805,-0.05223401570951025,-0.05153703332694304
2934,-0.0497265994857331,-0.049787579899551515,-0.049658605703049585,-0.04955239499883324,-0.04969521233897112,-0.04977670585808103,-0.04967933289351523
1062,-0.04970922895867924,-0.04959630518740821,-0.04957314173062477,-0.049686493043259894,-0.04977857779702344,-0.04963751747720502,-0.049501746249532186
2050,-0.037763617105078806,-0.005782080435718484,-0.05159709209657326,-0.09369347524471938,-0.05728879178249513,-0.008890310068240592,-0.03431926918345085
44,-0.04986478457974852,-0.04976908250034873,-0.04950874694815066,-0.049537818973859005,-0.0498120859826634,-0.04980623501351966,-0.04960213625527998
1070,-0.049798639113204035,-0.04961836391576846,-0.049544105060874366,-0.049650363194547964,-0.04974894320268097,-0.049650132865423635,-0.04959799803281717
1255,-0.057475062699458235,-0.04912245431501905,-0.0399323177768206,-0.04645089772024491,-0.059785775920514705,-0.05703417095612151,-0.040812337934613696
3567,-0.049862084191976574,-0.049550295004411105,-0.04911899329190217,-0.04968470624833199,-0.05052491341548615,-0.050319911370199644,-0.049141744103058826
1477,-0.04938774515093691,-0.049704221980287455,-0.050041988852611574,-0.04969509933328509,-0.049134059323580725,-0.049408616438413655,-0.05027955226409642
4523,-0.04610296191356977,-0.04915484773678003,-0.053118030157365825,-0.050611339289086565,-0.04677252258807518,-0.049148545414069766,-0.05278280507077948
1154,-0.049530027486019534,-0.04935052547619856,-0.04972758484473461,-0.04992864260085317,-0.049693764215610337,-0.04945273576875575,-0.04961639246987304
4067,-0.04968472264823698,-0.04962348688115492,-0.04961683827766494,-0.049733263000282024,-0.049732418707060244,-0.04967295850114395,-0.04961728215096328
978,-0.05168552903782608,-0.03819066896537482,-0.05140499631395157,-0.0673762625298614,-0.05533793267950038,-0.03334791417967575,-0.03861492174062875
1922,-0.0440737038027772,-0.04577165347703338,-0.05413347909997057,-0.053844187785502706,-0.046120585749360954,-0.044943124890266195,-0.052277047320827386
1916,-0.052277047320827386,-0.05526365031024294,-0.04819588220046711,-0.04341030134985746,-0.04984654182524206,-0.056657263979100536,-0.05097107739482498
2198,-0.04961916346837536,-0.04981011115162459,-0.04978177701851361,-0.04955464462629877,-0.04956281639276894,-0.049727689172061496,-0.049780651943898024
134,-0.052387210727718014,-0.04436553280387534,-0.044652127285531584,-0.055265821038818275,-0.05753827322306493,-0.04465758624321692,-0.03866660186007631
371,-0.049562656108494085,-0.049701250029102084,-0.04975503587418417,-0.04967580811637884,-0.04957676740809813,-0.04965892422274121,-0.04973152580571916
259,0.05986767630246459,-0.21294570009474167,-0.22643770346060377,0.08762386681250711,0.18735760802533452,-0.12889708753480744,-0.3099596055537347
2893,-0.04966105231546536,-0.04981340248949684,-0.04970849030990765,-0.049553193351852265,-0.04959498234366555,-0.04977915858375659,-0.04973921533830916
3272,-0.049548943867867346,-0.04973505261032962,-0.04979765963435434,-0.04959207624488615,-0.04952675048500654,-0.049636635653054983,-0.0497160903066991
3544,-0.04555075356480831,-0.02803459925229379,-0.04411436290026982,-0.07794260985078938,-0.07138045877522059,-0.01737653518721427,-0.010422284610009158
1659,0.003367222741843978,-0.0348432867254157,-0.09886197784074213,-0.07368391241670547,-0.005294094605555522,-0.008705884981699774,-0.07636296289999323
3783,-0.0014038495687944685,-0.03538672593553882,-0.0862193139219043,-0.06547972441800431,-0.024519095135566604,-0.037224444054369754,-0.06513212463873064
1508,-0.04999769696058243,-0.04965515873183468,-0.04943877929293028,-0.049628295061215244,-0.04981834555407294,-0.04969879831385715,-0.04958421735034657
4619,-0.05477036423919468,-0.04944881686720459,-0.04551226330457825,-0.04879036293352279,-0.05270519096311066,-0.05144121787020939,-0.048160273271480314
1776,-0.04995460066646917,-0.04927265820307081,-0.04924553077955829,-0.049999255162298195,-0.050292328994144486,-0.04936525902063982,-0.048839333364624093
1616,-0.05179786257350871,-0.04256186237030146,-0.046261947880973486,-0.05520520698849962,-0.053893330181957744,-0.04602926607834634,-0.045632488894841394
2311,-0.009801652465750488,-0.07217368619436526,-0.08889352894742164,-0.03736631692284187,-0.01339190326018469,-0.05390997265719999,-0.08197940427163553
144,-0.05043102007472988,-0.05136936469238873,-0.04934078928610497,-0.04798228855535769,-0.050137934037401743,-0.05186199830136318,-0.0492082806097931
2100,-0.04946331105721924,-0.07593129684924527,-0.05731317420382298,-0.028266374549297035,-0.036630741639166575,-0.06522036550828214,-0.06734763017127077
3902,-0.05185381470360495,-0.048475155875024156,-0.0473308086648776,-0.05030154950859178,-0.052101301860014604,-0.04956323318804989,-0.047333054343428715
1285,-0.045141624995060914,-0.04629013069567922,-0.05298224758291903,-0.05378603664271853,-0.047682152007772816,-0.045126991481241885,-0.05000290098036109
1595,-0.04893397069072469,-0.04864710861445587,-0.05063870217937938,-0.0508568938534405,-0.04848746375890489,-0.048213591237283526,-0.050969807687830326
2053,-0.017552596385802754,-0.071145057401929,-0.08951939235774686,-0.037763617105078806,-0.005782080435718484,-0.05159709209657326,-0.09369347524471938
3383,-0.04840504760082942,-0.04918832908059534,-0.050846656611477026,-0.05068209912633559,-0.04871904817581674,-0.048102964575757245,-0.05004299523221656
3423,-0.04340599388167721,-0.05193201332093389,-0.055986279777945014,-0.04924385499296968,-0.044071024025356564,-0.04880336485815906,-0.054418793238381946
4611,-0.049881460474165085,-0.05158383805788813,-0.05009408427114714,-0.04820032298438659,-0.04904488299077214,-0.05095961734953525,-0.05040300769590311
4133,-0.04126327817678199,-0.05570173907608156,-0.05761671738835017,-0.04529903696624371,-0.04246483973657633,-0.053312348964966616,-0.05631738629717975
4555,-0.06541783173284421,-0.08547938415437772,-0.04198468084580431,-0.012795676692481495,-0.04926301795897026,-0.08326464118513499,-0.057252359865316405
814,-0.049877067002069064,-0.04889047125989776,-0.04925400833288118,-0.050309965414598756,-0.05029631223492326,-0.049219557407603975,-0.04895660764372367
2478,-0.04847362722436255,-0.049986792200782615,-0.05138469687572378,-0.050028396452658774,-0.04818425879129462,-0.04858810883790787,-0.050671012883880207
909,-0.0588589761166618,-0.029523032697029716,-0.037158185124183896,-0.06481253225129047,-0.06449835732775766,-0.03989107523168023,-0.034904290806898164
811,-0.050309965414598756,-0.05029631223492326,-0.049219557407603975,-0.04895660764372367,-0.049901616718671216,-0.050478480961955285,-0.04965022165018984
3942,-0.049701813403504436,-0.04956383980824719,-0.04963246068747118,-0.049730278551698315,-0.04978001824419964,-0.04970061171052298,-0.049631776170625974
1811,-0.049674810157002036,-0.04986540169678633,-0.049685851945720505,-0.04949364985131521,-0.04962409127323897,-0.04985689041933028,-0.04971158752918925
2146,-0.04941708237484155,-0.04978760593320297,-0.05020009091549682,-0.04971500981979571,-0.04908811127098556,-0.04950237238237443,-0.05041788176538953
1856,-0.04970435360742054,-0.04976693894637452,-0.049684659345897275,-0.04958744202337684,-0.04966698667559577,-0.049721489042316325,-0.04968755542551517
354,-0.04963221880834545,-0.049595546288193515,-0.04972088192548818,-0.049732860720305694,-0.049629337619010894,-0.049575579033826145,-0.04971417660543764
1495,-0.04961455101877765,-0.049581690087388,-0.04969163731238968,-0.04978846240282975,-0.04967630756677055,-0.049539917717593585,-0.04960134284924611
1330,-0.042948873381911556,-0.041148674033812505,-0.053689468173164556,-0.05704184044295868,-0.047475216550626476,-0.04353028471681475,-0.05027553589361855
2386,-0.0574838199116281,-0.0594732731487867,-0.04635631375684868,-0.042043321122194666,-0.04946406621130628,-0.0546361275395697,-0.05073288331787651
4139,-0.05326358034817713,-0.03577609299571671,-0.04371275929384566,-0.06122836474245219,-0.05753732921798871,-0.04110232504135214,-0.04126327817678199
255,0.18735760802533452,-0.12889708753480744,-0.3099596055537347,-0.042321761617599596,0.2148578575292348,0.013707363993463728,-0.29989384870574964
2874,-0.049566098590497765,-0.0496375358736556,-0.04983495869125898,-0.04972647383315898,-0.049492250411897865,-0.0495215753108077,-0.04984627225239502
1631,-0.02788313490801564,-0.08500568955408472,-0.07370206456300399,-0.025494789759640146,-0.027444505552344456,-0.06541211136399838,-0.06868220498815625
2944,-0.04955298395061125,-0.049618087692837265,-0.049799419452049354,-0.049740287597824895,-0.04958422970042997,-0.0495745551022464,-0.049762026512853996
696,-0.04908963435567726,-0.05073741576517743,-0.050453590942906135,-0.048849318423188626,-0.04884318497804174,-0.05025492154144917,-0.05052501644834084
2328,-0.017390047848491408,-0.08993848856203845,-0.09452206720892375,-0.017066873772135005,0.005877063115398151,-0.07169234199531949,-0.11429417422777732
1614,-0.046261947880973486,-0.05520520698849962,-0.053893330181957744,-0.04602926607834634,-0.045632488894841394,-0.051850605996272336,-0.053090259902759285
49,-0.04961238691091152,-0.050094026337963116,-0.04979689985668578,-0.04939416477516623,-0.04951911659822428,-0.04986478457974852,-0.04976908250034873
3300,-0.04973298672451654,-0.0495658577282162,-0.049583891215411846,-0.04977099339206792,-0.04982298317344258,-0.049558208686144134,-0.049475885761746996
877,-0.04353641025200283,-0.05171128260160118,-0.05456912662800917,-0.04658441169752481,-0.04531254759171588,-0.05454583353589315,-0.054511998552563834
3005,-0.0516507604963119,-0.0479677818803661,-0.04752845052539434,-0.05083066076904619,-0.051824059246440624,-0.049119586609545296,-0.047714210430143233
4235,-0.05279498638966307,-0.04858558551036385,-0.04619063898939946,-0.04993333813052836,-0.05283562928573249,-0.05009022182466183,-0.047165719175781384
1086,-0.0494795954535906,-0.049648253886413696,-0.049841885759181914,-0.04974079062308867,-0.04956015859458984,-0.0495353346793892,-0.04973332665512087
2110,-0.04070110737979005,-0.047982990021479655,-0.061571781813006043,-0.057731547986276,-0.03686179570976056,-0.03465214102600733,-0.06124572215120416
4405,-0.049609658380971755,-0.04966257332516688,-0.04972413199211778,-0.04972217825828018,-0.049585377925448815,-0.049597922268007744,-0.04972863332823185
2947,-0.04968979682804886,-0.049813247192657006,-0.04968353208301868,-0.04955298395061125,-0.049618087692837265,-0.049799419452049354,-0.049740287597824895
4799,-0.05047767894513555,-0.04930407687456784,-0.04874977813438808,-0.04995395655675161,-0.050681962766492505,-0.049548579937142456,-0.04855972178867807
431,-0.04936532228426027,-0.045447789308054376,-0.04901809763834741,-0.052897963389881175,-0.05082987523967475,-0.04753220083608678,-0.0483766839357509
4575,-0.04977492658402327,-0.04451282384763089,-0.047403849115398966,-0.05556370197603222,-0.05520189458346636,-0.04314596403507165,-0.040092773670723836
3339,-0.0495403637578945,-0.04952484697569248,-0.04978968127207206,-0.04987826667987749,-0.04962593354383005,-0.04951271512559596,-0.04968019259704426
1326,-0.047475216550626476,-0.04353028471681475,-0.05027553589361855,-0.05440883617717629,-0.05008206846594243,-0.04631683710076018,-0.048827178176428454
1750,-0.05409536497342515,-0.04111942529160406,-0.042307264887745166,-0.05869336055538932,-0.06102445759915531,-0.0418603822817577,-0.03431734151025723
1775,-0.04927265820307081,-0.04924553077955829,-0.049999255162298195,-0.050292328994144486,-0.04936525902063982,-0.048839333364624093,-0.049836696138343295
1977,-0.0523227574973647,-0.051700126463688045,-0.04782685863648095,-0.04796079266574427,-0.051024414036873855,-0.0511095243299019,-0.04877042979666402
3317,-0.04966461420463175,-0.049698453812150656,-0.04966319446779999,-0.04965345392492493,-0.04966084305049856,-0.04970255820176084,-0.04965936697715878
383,-0.04971596602835604,-0.04976666686988995,-0.04963891512667051,-0.04957653164889175,-0.04965066525876183,-0.04977946548452705,-0.049701901003333715
281,-0.0342473703597469,-0.061661080330278284,-0.07147968716467878,-0.040834614422623705,-0.02215456826072726,-0.05499206387723343,-0.08606165703730162
606,-0.05481984652269034,-0.06524023559112058,-0.047779623358127576,-0.03307729561664752,-0.04821228063934668,-0.06612223110425786,-0.054713272548924774
3426,-0.05348403511439559,-0.05467771755708928,-0.04592126423661025,-0.04340599388167721,-0.05193201332093389,-0.055986279777945014,-0.04924385499296968
741,-0.049547378369154904,-0.04974325441497496,-0.04979146863915873,-0.04963858981345781,-0.049544060704004855,-0.049722635140542315,-0.049784318784688475
3606,-0.04932328050169321,-0.05007801166685666,-0.050231442562997386,-0.049390735577599654,-0.04900404867802488,-0.049757650854923896,-0.05041808247475754
389,-0.04959524033870566,-0.04965759405095749,-0.049738149109700425,-0.04972644910492774,-0.049600146870455775,-0.049615407947241286,-0.04971596602835604
865,-0.037324593830467157,-0.05750982396219462,-0.06533456636749835,-0.04391307313238724,-0.03096333887823699,-0.05146440191991475,-0.06766874021969627
2864,-0.04979809928594381,-0.049987072318645964,-0.04957849807774706,-0.04923826743166426,-0.04966413407444226,-0.05011177559215163,-0.049781367916272745
3723,-0.049492876217857806,-0.05021259799680733,-0.04997699297778113,-0.049174034981893766,-0.04925198388865104,-0.05017815114013413,-0.0501877158409626
4166,-0.0513420665989458,-0.049910745971993964,-0.0478151176523981,-0.04913160797532756,-0.051973099650464816,-0.05087278577833909,-0.04692607251569725
4457,-0.08519115028489832,-0.06153958295200701,-0.023933141016008852,-0.03558905558962644,-0.0663496753949373,-0.0636600492796996,-0.040955054633905474
262,-0.20807702198660705,-0.10533160177576306,0.11795751624319628,0.05986767630246459,-0.21294570009474167,-0.22643770346060377,0.08762386681250711
3247,-0.051169460035978664,-0.051350863244390865,-0.04859671595390025,-0.04748667611913737,-0.05001450534785001,-0.05233300304289423,-0.05029812312868842
3701,-0.04964406985963643,-0.04994927261704463,-0.04983083319271753,-0.04948958033224826,-0.0493772836331583,-0.04976911191350597,-0.050031290057023114
3939,-0.049730278551698315,-0.04978001824419964,-0.04970061171052298,-0.049631776170625974,-0.04959299119753369,-0.049715756431480185,-0.049819832173364054
1581,-0.04939402522695979,-0.05155126831332191,-0.05026328928286994,-0.04817827005106978,-0.04886977476219723,-0.05077386897625136,-0.050498223049940005
4828,-0.04988862248337611,-0.0494942879373631,-0.049706175087636306,-0.04997980942967861,-0.04966031506570012,-0.04932399719556002,-0.049679685978153754
2744,-0.06715127318278291,-0.05148564286263302,-0.03689460793514776,-0.04264935839029549,-0.05665999130602506,-0.05824422997892009,-0.0488686046148733
2819,-0.04173338917950553,-0.06166834800338816,-0.06525149440806954,-0.036305168887799444,-0.026075164632515246,-0.062351921413323796,-0.08300749046788725
870,-0.04289220388568671,-0.04306693356758684,-0.057748377600796874,-0.058848281247021794,-0.041204673375902945,-0.037324593830467157,-0.05750982396219462
1644,-0.03681652102815669,-0.10713813658159421,-0.08868743915728583,0.0013772109659431209,0.012805107252527481,-0.08458066392178532,-0.11927677835276174
2729,-0.04589222906983259,-0.048154053657362805,-0.05223401570951025,-0.05153703332694304,-0.050341411413998394,-0.050335470490632805,-0.04678428520709221
2514,-0.049331078445003174,-0.0483865276486507,-0.04990294420981578,-0.05109439958051731,-0.049639285011718326,-0.04811016204758778,-0.04948978585430586
1578,-0.04817827005106978,-0.04886977476219723,-0.05077386897625136,-0.050498223049940005,-0.04893959057289288,-0.04892771878021707,-0.05018653664641981
2414,-0.048335759925759114,-0.036493103657939896,-0.05141876420292524,-0.06621352006636294,-0.04980526521829398,-0.029285106045072617,-0.04512040761317326
2958,-0.04964772425634112,-0.049547854647706946,-0.04967874693989238,-0.04977629561810559,-0.04971847692117359,-0.04957478060175857,-0.049622097915594465
4306,-0.05069517035100479,-0.048228728253128406,-0.04775769887375625,-0.050406430286247916,-0.05214428759144074,-0.04978372811042997,-0.046448858944500016
1081,-0.0495353346793892,-0.04973332665512087,-0.0498144873247488,-0.04968469493186645,-0.049501688958282664,-0.04961046487999332,-0.04978423117149855
1284,-0.04629013069567922,-0.05298224758291903,-0.05378603664271853,-0.047682152007772816,-0.045126991481241885,-0.05000290098036109,-0.05381917833067906
578,-0.051973914207607,-0.052057837463169054,-0.04826194646969695,-0.04702084341850743,-0.0494035177816442,-0.05007585661875591,-0.05056826453445673
2183,-0.04961799314313853,-0.04965095697876554,-0.049714502142524375,-0.049699348701167434,-0.04960186527362764,-0.04966013245163681,-0.04973435533491577
1873,-0.05000741551587706,-0.050435290842666514,-0.04961877493194955,-0.049138755806678036,-0.04963235838617741,-0.050082800882995215,-0.04973878476664473
337,-0.049525034997589645,-0.04963252524959416,-0.049744215227156996,-0.04969408879158088,-0.049570220647760954,-0.049616072178538806,-0.049668551263326366
1889,-0.054709765291063084,-0.047299998699374624,-0.04521958492865197,-0.050686856953952364,-0.053274727282650036,-0.049692195986675625,-0.04718123128383234
1497,-0.04968812944983958,-0.04971319006443231,-0.04961455101877765,-0.049581690087388,-0.04969163731238968,-0.04978846240282975,-0.04967630756677055
