,Y,X1,X2,X3,X4,X5,X6,X7,X8
1720,-0.2107694617960545,-0.22974173119335783,-0.21330976913860433,-0.21543281393799185,-0.2274505729446613,-0.21214816806022274,-0.2181884309024178,-0.22371560616810993,-0.21365051405306157
1527,-0.2182167696316002,-0.2196409373368009,-0.21798314538487018,-0.21856787063039995,-0.21928768745001315,-0.21807248365494158,-0.2187650935973956,-0.21908928970142683,-0.2181651000549314
619,-0.22225030768317466,-0.23102269690489718,-0.2020241942769404,-0.22566275881389708,-0.22613106764372704,-0.20364326326686888,-0.2280720020346816,-0.22313416806830344,-0.20437168747175427
442,-0.2208173425874531,-0.21549842217173254,-0.21966435426313802,-0.22040670080394986,-0.21586784616568166,-0.22031852929054485,-0.21932259802958332,-0.21634953092634668,-0.2207527823611084
3802,-0.17677289425547638,-0.19877201374052256,-0.2924471096880298,-0.15127945448197633,-0.21616590979522543,-0.2990232913353924,-0.12358979691316618,-0.24436712248646109,-0.2942705255161895
3830,-0.2103981798508534,-0.22287389264413415,-0.21977521872516048,-0.21271738926004968,-0.22576001220391384,-0.21652182445368118,-0.213930889129206,-0.22729855017377365,-0.21300840046410474
795,-0.21838409143388038,-0.21878238152646756,-0.2187873788524719,-0.21841360651732122,-0.21878584612939633,-0.21879088467746843,-0.2184269007856161,-0.21884788077139705,-0.21864127301575254
4226,-0.21784726307792968,-0.21908250722043254,-0.21884529388016327,-0.2181460299110065,-0.21908776373431937,-0.21836867652846226,-0.21848747287157488,-0.21894003857616762,-0.21842613573061087
3042,-0.21984952251518441,-0.22027564282988432,-0.21641969200702027,-0.21970987230307948,-0.21882551607922474,-0.21804531334110344,-0.21900160188300455,-0.21828289513450372,-0.2188682233190845
47,-0.21869535276416263,-0.21885011618331762,-0.2183829166172474,-0.21880903402161023,-0.21873278764564263,-0.21845900906060933,-0.21874869749147086,-0.2187332344545757,-0.21846854614521838
3259,-0.21808035009152138,-0.21854450644522228,-0.2194035866712014,-0.21784988441991227,-0.218732095439369,-0.21949243083572012,-0.21753066999462234,-0.2190691745200516,-0.21940420961240514
4264,-0.13165002027575357,-0.24731854426688293,-0.2713277291763353,-0.12612795181877323,-0.270819392799597,-0.24711658667564362,-0.14258753918962574,-0.2749744548589145,-0.22567712480645807
2863,-0.21841732753697196,-0.21877948175469908,-0.21870869127735793,-0.21849121354065004,-0.2187416685040895,-0.2187156916806835,-0.21848137376410992,-0.21879078170271893,-0.21859700109589297
4560,-0.21213428528898903,-0.22105906325834346,-0.22288791519792772,-0.21121847519538683,-0.22309926868722885,-0.22105422166928956,-0.21064382608520882,-0.22339634418446164,-0.21944564749257922
593,-0.21718181873234943,-0.22870450570686107,-0.2093000640151672,-0.21958735313935418,-0.2259022580036475,-0.20978419080234634,-0.22142995963941992,-0.22459510440753472,-0.2084242888485507
2695,-0.2188237942476946,-0.2240297826147173,-0.2133119793885181,-0.22003368688247427,-0.22067996844895943,-0.21587293113298456,-0.22043700702603697,-0.21803540350521455,-0.21815777364602018
1974,-0.21725060730841095,-0.21789563383564114,-0.22062460092780845,-0.21734802147085064,-0.21850449206524525,-0.21980217973292782,-0.2176598484909602,-0.21873213387342583,-0.2194492103854614
2218,-0.2187415546368453,-0.21865747989635687,-0.21859024985668085,-0.21871662997812646,-0.21867933091273195,-0.21854944777609364,-0.2187914578640141,-0.21858560516409675,-0.21862538736007753
1816,-0.21869057409678117,-0.21860487404401896,-0.21870255393139093,-0.21864504189431233,-0.2186473389928827,-0.2186563991162611,-0.21870556713112033,-0.21857210731605903,-0.21873298608377512
1952,-0.22025797957364468,-0.2175477138193923,-0.21839511003806378,-0.22016859689171275,-0.21719107794505654,-0.21869162597464875,-0.22003158112806376,-0.21685291152683595,-0.21962861581664062
2816,-0.2308188183147707,-0.20722451488460936,-0.21589118220851478,-0.23990207551755416,-0.1942450757754659,-0.2231868252531195,-0.24459266378640598,-0.17956238513632772,-0.2369308254835334
4736,-0.21878425093022735,-0.21856714021429968,-0.21866870959588935,-0.21874808287241887,-0.21855125070408188,-0.2186771746262366,-0.21881891856279834,-0.21843925189909696,-0.21878681816618017
2859,-0.2187416685040895,-0.2187156916806835,-0.21848137376410992,-0.21879078170271893,-0.21859700109589297,-0.2186251358748985,-0.21864530920088354,-0.21864321389353336,-0.21870825326418497
2437,-0.17441286759554975,-0.257810103912392,-0.21306365928373172,-0.1964380431163214,-0.24361094457836208,-0.20974209977703817,-0.21238641454363172,-0.22757845553315825,-0.21454503785349277
2206,-0.21879065576895518,-0.2185553587603567,-0.21865853798084833,-0.21873108077759085,-0.2186029581491027,-0.21861904941169197,-0.2187837957575598,-0.21853644487591795,-0.21869076071073212
3004,-0.22010287766788017,-0.21779713181188798,-0.2183439810240574,-0.2197159465375682,-0.21781632970001008,-0.21866805897904862,-0.21942006319214702,-0.21782464835622473,-0.21891898824699052
4615,-0.2226426785786616,-0.21594418067464327,-0.21842128591540177,-0.22111237132133177,-0.21623650162216146,-0.21928719179780498,-0.22011870252170862,-0.2160963178634473,-0.22011289834995296
3895,-0.2190685817281144,-0.2187312954338272,-0.2179692804304687,-0.2197632050199284,-0.2178677669828748,-0.21838310002760963,-0.22001002552447568,-0.21718426903910137,-0.21880514588033895
4250,-0.2062511481762328,-0.199659656247534,-0.24545096375674913,-0.2070141552927539,-0.2110958670828328,-0.2346016558219184,-0.2103189196972297,-0.21441341233387345,-0.2290802870094698
2496,-0.2178910634580059,-0.21894852077405225,-0.21906618566319713,-0.21798522834666867,-0.21899142528844207,-0.2189455091225755,-0.2182068638303052,-0.21881277211830963,-0.2189314598529799
179,-0.22123799762810692,-0.2391495882505511,-0.19395791400753126,-0.2273320529354942,-0.2304280096377409,-0.19881354661804795,-0.22954682125750214,-0.22322836376296717,-0.20596760783833878
3402,-0.21852819638810483,-0.21931938875940793,-0.21829960274238935,-0.21854340268647154,-0.21927813183813583,-0.2181763704927545,-0.21859536370615817,-0.21918541697264682,-0.2182351835214209
4314,-0.21838330443416065,-0.21863711239479144,-0.21898049930051477,-0.2183810257562051,-0.21855220932864006,-0.21888300865017762,-0.21864022179478426,-0.218217776726906,-0.21919792738441202
761,-0.2186598482447607,-0.21865351393600563,-0.218641050094858,-0.21870769746982577,-0.21860667415741486,-0.2186946960856443,-0.21865034820869245,-0.21866876389570422,-0.2186318075146122
2020,-0.19938730677830374,-0.2558323048797979,-0.19678747593367873,-0.2094525304649456,-0.24791068894524082,-0.19563023378410982,-0.2182192867751962,-0.23888670914107923,-0.19795551154926416
1236,-0.21467601996094798,-0.22225993634193641,-0.21787964921643377,-0.2167908637246495,-0.2208293714106,-0.21737146136922914,-0.2185362378095822,-0.220059614831136,-0.21694335454688152
910,-0.2301096574216417,-0.18466084798813753,-0.24575925291545397,-0.2218187377919273,-0.18701170460210748,-0.2505209543748296,-0.21175083946694673,-0.1981449694047347,-0.24730388965770211
1444,-0.2263059183503111,-0.2207331325848244,-0.20615128721877796,-0.23092323001185022,-0.2181936513677709,-0.2060464700768485,-0.23496595739858228,-0.21186861611431285,-0.2066393269307385
3192,-0.23113352242566965,-0.19081867573980305,-0.24561969536590744,-0.22341700221372907,-0.17106656448672808,-0.27962135465963756,-0.201490234855226,-0.1610828564028901,-0.3155264975398794
110,-0.22586386399267588,-0.21373179192971625,-0.21778924992415238,-0.22358377667223872,-0.21436777796803785,-0.2193115217153183,-0.22151838388428036,-0.21545553140635298,-0.2195780051117613
190,-0.24909044437794226,-0.20998505633285203,-0.19399641026479675,-0.25646551854298605,-0.1996784115144682,-0.2011974351985839,-0.2556984997957753,-0.19424282265671977,-0.21214555447961714
3287,-0.21839254635675442,-0.2187715053839009,-0.21878384789207606,-0.21839869644085486,-0.21880692931781887,-0.2187616208666352,-0.21835606652905903,-0.21895399084509137,-0.21856910951357944
2654,-0.2083970997579091,-0.20641728736467246,-0.24105352435109972,-0.20527283446609446,-0.21353674956724122,-0.23538282851185321,-0.2053361665361918,-0.21878319276106017,-0.22940774388325824
2688,-0.21803540350521455,-0.21815777364602018,-0.2205602383318731,-0.21628416624262004,-0.22034874474675892,-0.2194691193642142,-0.2155747012963256,-0.22198760877600932,-0.2186070430697079
2999,-0.21866805897904862,-0.21942006319214702,-0.21782464835622473,-0.21891898824699052,-0.21908537589183352,-0.21804999661706814,-0.21891793344699662,-0.21893279172682578,-0.21821802387132294
3388,-0.21825171213234706,-0.218805217942312,-0.2189207911033738,-0.21820220239473853,-0.2189258532685029,-0.21882441490758342,-0.21829711101279015,-0.21880157947905066,-0.21897897769242203
3998,-0.21862688666086294,-0.218682200678061,-0.21870163577024615,-0.2185750839856152,-0.2187480996232526,-0.21862536939395016,-0.21864477274752525,-0.218688903146653,-0.21866377631747436
4469,-0.1986911386158019,-0.21044914924543623,-0.2509685762843489,-0.19116573891441258,-0.21283727270096664,-0.24991519434802068,-0.19106469649053093,-0.220773861182896,-0.24122865767716772
1613,-0.21766870042547792,-0.21540604399197616,-0.22307215082069032,-0.21670572261617072,-0.21728836647534266,-0.22181643835101483,-0.21626022052028493,-0.2187637701552182,-0.2200742181826928
1788,-0.2188695579224743,-0.21866807434719404,-0.21843179196452245,-0.21890855349222094,-0.21862131430120868,-0.21840209208302386,-0.2190363474346041,-0.21846152283456066,-0.2185361686268722
1854,-0.21871399905947264,-0.21866968549511356,-0.2186266557043013,-0.21866384357238944,-0.21869634119976555,-0.21859602797437938,-0.21870480560613703,-0.21863794341363285,-0.21867264439426437
3976,-0.21871520188092486,-0.21845497336471298,-0.2188853200082752,-0.21858659447541673,-0.21852128850973218,-0.21886393933114967,-0.2185839485908596,-0.21853375057115432,-0.21890664841931307
361,-0.2186472672543709,-0.21872818442638364,-0.21856412846582896,-0.2186956167471189,-0.21868088175677303,-0.21862052981038993,-0.21863700344199044,-0.2187425413606897,-0.21855675686299114
4450,-0.22521947604895687,-0.21891095666231264,-0.2147394357867577,-0.2226547626923011,-0.21676012715770165,-0.21713886089219248,-0.22254560846555138,-0.21667424729607832,-0.2180840534455094
1410,-0.05040359102518077,-0.9599103500314791,0.5088148451441667,-0.2657594750945119,-1.0,0.7987947472401791,-0.5881216405257668,-0.9056110559471515,1.0
4110,-0.21880088771119832,-0.22273240898098412,-0.21368993172806483,-0.2203835446239062,-0.22187499360659613,-0.2130536052023917,-0.22223180447843427,-0.22024304351940494,-0.21289884803855696
2967,-0.21860373073946915,-0.2186934646325175,-0.21865402424310798,-0.21862003919547013,-0.2186934594088471,-0.2186814128248934,-0.21856358132187448,-0.21878283509923602,-0.2185845384205577
458,-0.21907794572454453,-0.21858048959639154,-0.2186581292680836,-0.21845866303620076,-0.2190860260600338,-0.21854072011482117,-0.21809167077689073,-0.21962412113409935,-0.2181415816645823
4636,-0.21717465424130278,-0.22339711942623786,-0.21414232728119942,-0.21875096946314643,-0.22421956847392832,-0.21142170024594797,-0.22131376813975645,-0.22371482507279827,-0.20937233276717282
1090,-0.21863128680237598,-0.21863191307666496,-0.21872213903455462,-0.21858618737586455,-0.21868017049771338,-0.218672518945063,-0.21863864024036828,-0.21862370583352653,-0.21873798155318425
3712,-0.21910720531000294,-0.21834331594472023,-0.2186235134769564,-0.21898728681625235,-0.2183342723724372,-0.2187260426911426,-0.21891448708597572,-0.2182484700211852,-0.21891837205923292
4284,-0.2074331065267767,-0.22423652605514222,-0.22469513077334846,-0.20375097839138134,-0.2296325767578341,-0.22320073529826712,-0.19801297734392342,-0.24094983000682446,-0.21664962013635092
629,-0.22673249982956967,-0.20602816797463697,-0.22827922011444057,-0.21845746340020322,-0.2090139714803736,-0.23264685938573615,-0.2094646615879413,-0.21565415266070243,-0.2335684194738299
241,-0.2049070233083523,-0.16120772602618205,-0.30637437342787366,-0.16445154982673849,-0.20093787438420374,-0.29967039414634433,-0.12911613507151654,-0.24873878498784963,-0.2573577728832701
1464,-0.21959329544647366,-0.21861016143608847,-0.21758523101061367,-0.22003847467000692,-0.21817697393769409,-0.21756413742346437,-0.220477263206304,-0.2176772201643784,-0.2177651443133758
1767,-0.21832289584389197,-0.21850732580160204,-0.2193634175773419,-0.21802065522255887,-0.21876957549109488,-0.2194895444215501,-0.21769764220311894,-0.21932408918223767,-0.21932228203659854
4410,-0.21900326100284906,-0.2183416014159819,-0.2187134043056218,-0.21886149699625834,-0.21840548008272842,-0.21871197239323892,-0.21884136503211216,-0.21838528494317944,-0.21879975165306487
4523,-0.2199401142078914,-0.21889232525120816,-0.21700536706310358,-0.22056198528038795,-0.21807435290775923,-0.21772584027176112,-0.22061588319169778,-0.2174578542077632,-0.21816733141026667
191,-0.1940396261753604,-0.24909044437794226,-0.20998505633285203,-0.19399641026479675,-0.25646551854298605,-0.1996784115144682,-0.2011974351985839,-0.2556984997957753,-0.19424282265671977
3584,-0.21872304501590933,-0.21874166255124794,-0.21858859193265823,-0.21863256355042726,-0.21877434266164875,-0.2185419105398222,-0.2186865821840125,-0.21876556032383832,-0.21853574058186642
1558,-0.2187888622304771,-0.21865847823494955,-0.21853499715244007,-0.21888978571710282,-0.21855308821977193,-0.21843074189194966,-0.21902291423601938,-0.21839439983769005,-0.21860427692171114
397,-0.21854465540473178,-0.21864755807717495,-0.21873746499683766,-0.21862070171103676,-0.21862861170148928,-0.21872516745923087,-0.21859594242861258,-0.21869710461962044,-0.21864580996733074
2659,-0.18955159273975308,-0.24736643443297368,-0.2144460880486555,-0.19759565799541068,-0.24534879616030192,-0.2083970997579091,-0.20641728736467246,-0.24105352435109972,-0.20527283446609446
2144,-0.2191078100586833,-0.2183557129654924,-0.21851787194323358,-0.2192726362857652,-0.2181538701862593,-0.21854016248483898,-0.21952459243983646,-0.21787737166640442,-0.2188308044452152
1926,-0.22059201755297353,-0.21349452587247653,-0.2226722038681861,-0.21871615055341176,-0.21537679126778386,-0.2221290601792233,-0.21771872825797856,-0.21708886373309166,-0.2210195841224043
2157,-0.21862457393832957,-0.21868902378941957,-0.21859949641101062,-0.2186751176509878,-0.21867356866154863,-0.21864098784008457,-0.21861791780817497,-0.21874906335678834,-0.2185875194181629
3747,-0.21783370358691578,-0.2188991744634332,-0.21897326591469934,-0.21832240633946354,-0.2186590855443188,-0.2189430762604836,-0.21845660076937623,-0.21860083701210653,-0.21885278263611807
3369,-0.21913157300991248,-0.21888272152075838,-0.21761787760103102,-0.21934533568064685,-0.21878415398800266,-0.21788896319063877,-0.21927375171716523,-0.21876544910801576,-0.21806572577624206
1994,-0.21582904488347754,-0.219817425609101,-0.22089359882683735,-0.21489260531352294,-0.22045708961655686,-0.22094591774014238,-0.2138024066141756,-0.22151339251455748,-0.22072302941524347
3022,-0.21853552064369752,-0.21861617121907218,-0.21873415341006075,-0.21854712835480772,-0.21885640982902943,-0.21830431005022255,-0.21882504078831055,-0.2189414555705259,-0.21802499277886545
1701,-0.20796103054770765,-0.23073831868039552,-0.2159494555029272,-0.20850264870859303,-0.23489962304214596,-0.2105251566219798,-0.21120603782828618,-0.23549766895480584,-0.20597391092581185
3980,-0.2187491903355162,-0.21870027428609629,-0.2185335741203014,-0.2187596116434416,-0.21871520188092486,-0.21845497336471298,-0.2188853200082752,-0.21858659447541673,-0.21852128850973218
1340,-0.21053877105378427,-0.22887434225314762,-0.21196209777020347,-0.21567258724979554,-0.230387911846346,-0.20748841994034506,-0.22058070816749742,-0.22830019741470842,-0.20529009007311394
3150,-0.2328063648512596,-0.23533174595231643,-0.1899382081140888,-0.23586861249018243,-0.2250756027790286,-0.20212677658331157,-0.23009634275974922,-0.2180154749649843,-0.20924426899945126
1466,-0.21889168952474292,-0.21767623581247253,-0.21959329544647366,-0.21861016143608847,-0.21758523101061367,-0.22003847467000692,-0.21817697393769409,-0.21756413742346437,-0.220477263206304
784,-0.21862317825101785,-0.21860826783351872,-0.21877446968663605,-0.2185343459853596,-0.21874178704344838,-0.21865626466187293,-0.21860583757715868,-0.21870345168506078,-0.21868298147488696
513,-0.2187459171879521,-0.21898671186826868,-0.21823401029332556,-0.21897822517684618,-0.21874588253552896,-0.21832394642066766,-0.2190669016437614,-0.21860207818457056,-0.21838454938196583
3892,-0.2197632050199284,-0.2178677669828748,-0.21838310002760963,-0.22001002552447568,-0.21718426903910137,-0.21880514588033895,-0.2201253158833637,-0.21675352428784456,-0.21936469886257004
588,-0.20978419080234634,-0.22142995963941992,-0.22459510440753472,-0.2084242888485507,-0.22488473730891634,-0.22251664903599377,-0.20762784534281264,-0.227964078613912,-0.2192427356678246
522,-0.21883954223002133,-0.2187384474794113,-0.21849868131578176,-0.21861148934184282,-0.21892627657990893,-0.2183682934999237,-0.21875322988676693,-0.21890023209898335,-0.21820431912911553
3790,-0.10502059205792114,-0.2881043274304492,-0.24442939513893414,-0.13139908016101332,-0.2907130727297451,-0.21657149876937942,-0.15973970126432835,-0.2829164308551071,-0.19961198644906564
4224,-0.21884529388016327,-0.2181460299110065,-0.21908776373431937,-0.21836867652846226,-0.21848747287157488,-0.21894003857616762,-0.21842613573061087,-0.21876594991058673,-0.21880384878770875
1191,-0.21937659860225667,-0.2173582021355439,-0.21922118533116142,-0.21959175810296716,-0.21674178732107252,-0.21992137138625978,-0.21927432434613436,-0.21642577043470368,-0.220701282047006
3257,-0.2194035866712014,-0.21784988441991227,-0.218732095439369,-0.21949243083572012,-0.21753066999462234,-0.2190691745200516,-0.21940420961240514,-0.21738580592402823,-0.21929857919443962
3178,-0.3664710219986784,-0.07088448878574094,-0.23097732908645974,-0.37398893501665276,-0.016337826191658023,-0.2766084837591851,-0.3534291196485705,-0.018151592888214108,-0.30907216902551427
1495,-0.21869986419611975,-0.21865071760759203,-0.21859172784687686,-0.218732110417853,-0.2186083362295621,-0.2186558793480723,-0.21868814198081576,-0.21862582197564162,-0.2186421797095882
3112,-0.2050649707314438,-0.21313540800635333,-0.24029006600500946,-0.19412762695863695,-0.22899533159356344,-0.23367217906953375,-0.18651140139488442,-0.24141950984128258,-0.22670453260805212
96,-0.22005557791172492,-0.22210041090203414,-0.21284969452964797,-0.22128442724553699,-0.22297809030087512,-0.20986798949616525,-0.22428052895951045,-0.222428089471712,-0.20745389621545396
848,-0.2144603675236576,-0.21565664036003251,-0.22491005352972593,-0.21491440363545644,-0.21789606254244986,-0.2217640741494602,-0.21647069812957154,-0.2186488586999331,-0.2201872783430513
4460,-0.19288376282156217,-0.22655483940872756,-0.2327787462463573,-0.1970901416360783,-0.22902042497873387,-0.22588274280269538,-0.20291510701224136,-0.22836824003091638,-0.221721176705583
2132,-0.219532718074808,-0.21688111424116585,-0.21992236896688566,-0.21941617860147422,-0.21554866930628291,-0.22201566081631463,-0.21861452581194352,-0.21454911064346838,-0.22413375821980142
4711,-0.21848534872400704,-0.21883988304813662,-0.2187261195550928,-0.21846690281793935,-0.21884505481829974,-0.21875049450007034,-0.2182521399707037,-0.21898189685437364,-0.21863173775729972
3594,-0.21850542555545382,-0.21851755264365502,-0.21900129822591818,-0.21838512135591903,-0.21865086089532115,-0.21890984049501616,-0.2184466401749331,-0.2186277789056721,-0.21885683787766463
4860,-0.21606463803688636,-0.2230103872489283,-0.2162505924636302,-0.21757971606633453,-0.22214841477857294,-0.21507856791839397,-0.21923056780611694,-0.2220506695050568,-0.21434044822470466
4588,-0.21839928563150313,-0.2188581473329695,-0.21843547148581943,-0.2185329244879206,-0.21938206041754593,-0.2178247876932542,-0.2190664496635436,-0.21926763761454704,-0.2176079405641298
3921,-0.21810388342398868,-0.21949259936454146,-0.21828922844268805,-0.21809131161605444,-0.21983054452788497,-0.21787041684717678,-0.2182101416761818,-0.2201807714747671,-0.21725725282139274
710,-0.2188529466308785,-0.21860866012246238,-0.21852173171133604,-0.21893383956557166,-0.21844782673220597,-0.21859162353365347,-0.219018360649336,-0.21821811692244908,-0.21884696938253723
4090,-0.21802962258523662,-0.22165469470326515,-0.21615149576867543,-0.2188825182983445,-0.22048186161423333,-0.2166495299182989,-0.21936228981804773,-0.21941479428901056,-0.2175055713847739
4715,-0.21857597318071775,-0.21860446051714966,-0.2187722667309444,-0.21871331112624715,-0.21848534872400704,-0.21883988304813662,-0.2187261195550928,-0.21846690281793935,-0.21884505481829974
3421,-0.21752820836061948,-0.22124640520551397,-0.2171004172244243,-0.21816888689017566,-0.2204571972012096,-0.21736539872066873,-0.21854124349655268,-0.2197303247581729,-0.2176109958787592
172,-0.22322836376296717,-0.20596760783833878,-0.22780464370837084,-0.2187572396616374,-0.21114823642106972,-0.22644409112099584,-0.21666109674116596,-0.21410595471423155,-0.2255138305882436
2649,-0.23538282851185321,-0.2053361665361918,-0.21878319276106017,-0.22940774388325824,-0.20782443420094898,-0.22130325814825047,-0.22382226538052852,-0.2115834485648148,-0.2217848490514729
4246,-0.2110958670828328,-0.2346016558219184,-0.2103189196972297,-0.21441341233387345,-0.2290802870094698,-0.21141848068187974,-0.21941611199333833,-0.2257871012234538,-0.21153431778124043
1479,-0.2185430900730485,-0.21882900392269156,-0.21852399012643353,-0.2186036112380585,-0.218869166554427,-0.2184730771733323,-0.2186280087491489,-0.21889131245227123,-0.21830941635279744
3521,-0.19873659544669042,-0.15871822148946946,-0.30122492292342085,-0.18426683536208954,-0.18273240914082756,-0.2869641892945881,-0.1790089163397095,-0.20069982346159643,-0.2692630063227115
2387,-0.2061085532686281,-0.22063842015472634,-0.22670792373292303,-0.20951320208184576,-0.22146481280231878,-0.22222269161705144,-0.21343196378096352,-0.22131407154047522,-0.21932707000050744
3005,-0.2178884874079502,-0.22010287766788017,-0.21779713181188798,-0.2183439810240574,-0.2197159465375682,-0.21781632970001008,-0.21866805897904862,-0.21942006319214702,-0.21782464835622473
3370,-0.21789828001054945,-0.21913157300991248,-0.21888272152075838,-0.21761787760103102,-0.21934533568064685,-0.21878415398800266,-0.21788896319063877,-0.21927375171716523,-0.21876544910801576
4834,-0.21890691924746197,-0.21959480067315662,-0.21759014043261693,-0.2191076531297259,-0.21879655059411596,-0.21832723981899949,-0.21899770000414054,-0.2182816961371975,-0.21883437488056168
4487,-0.20939348430791727,-0.21958114865222123,-0.2259409816333926,-0.20995786065310518,-0.2183412103582042,-0.22783985993322275,-0.2123740274134669,-0.21339206264895394,-0.23047371445794695
709,-0.21860866012246238,-0.21852173171133604,-0.21893383956557166,-0.21844782673220597,-0.21859162353365347,-0.219018360649336,-0.21821811692244908,-0.21884696938253723,-0.21889522226842195
2826,-0.21378271588547826,-0.22280881346668813,-0.2194197440794614,-0.21316807415266903,-0.225443962248968,-0.217626363439554,-0.21285017024965047,-0.22646408642482052,-0.2141475761360243
1012,-0.23921897651681423,-0.19086005887142266,-0.22926639814934346,-0.2431961857450976,-0.17191812127781014,-0.2516348302565906,-0.23310786432997554,-0.1584011236418874,-0.2785466317018286
841,-0.2186488586999331,-0.2201872783430513,-0.21678746364776702,-0.2194067090109162,-0.21971531928041987,-0.21714008674982577,-0.21944115989945312,-0.21924739192065767,-0.2173663376833741
3361,-0.21806572577624206,-0.21910487395816924,-0.21872327946327508,-0.21816766706178248,-0.21881413486792156,-0.2189021851734716,-0.2183390252498032,-0.21880923642178718,-0.21878837480159696
4822,-0.21872468586699256,-0.21835566987191213,-0.21895590844228807,-0.21863836548887416,-0.21846963850116996,-0.2188603781257379,-0.21866524911953433,-0.21844708978646665,-0.21890325683709444
3136,-0.2216326020360836,-0.23121847010431418,-0.19831885907827462,-0.23052515579711141,-0.22649297383062772,-0.194909428733975,-0.23952465446758597,-0.21669549143569589,-0.196780097313633
672,-0.21903435828600137,-0.21843064632093423,-0.21850167382182306,-0.219018249628805,-0.21848240051964551,-0.21856492929353433,-0.21891397821823977,-0.2184178462267432,-0.21881532099289414
