,Y,X1,X2,X3
1100,-0.2625858119123605,-0.2625524142429534,-0.2625022271405065,-0.2624752601827943
3340,-0.25965703920567185,-0.26010631013837004,-0.2606105638318812,-0.26113929722124607
660,-0.25329974527260213,-0.2525681775822668,-0.25262954860156284,-0.25381725368497976
3924,-0.26771716931678136,-0.26649024158218526,-0.2649187510346336,-0.2631227447351939
763,-0.26274820117795994,-0.2628920888285594,-0.2630589056548034,-0.26319949589398794
1321,-0.26851491747886236,-0.26429208962472583,-0.26115066503844475,-0.259376107670362
714,-0.27002690574789867,-0.27025290566031046,-0.269967507642323,-0.26916970825448605
3560,-0.24066232065710402,-0.24239881097232707,-0.24589710916212415,-0.25116013354087063
1812,-0.26338835243038683,-0.26328501536419024,-0.26312985469096273,-0.26296275925177914
3494,-0.24788070807157891,-0.256589232510257,-0.26702157597143017,-0.27839026124611177
3404,-0.26845080135994726,-0.2664527170894777,-0.2643502358114046,-0.2624494505023941
356,-0.26325905719037035,-0.26313321290286384,-0.2629658569977965,-0.26280217673740625
2594,-0.261784696896753,-0.2618109483701787,-0.2618669366471982,-0.26196877702101795
1451,-0.260004349380331,-0.2639603059103671,-0.26886185826847264,-0.2750156056725752
3077,-0.3004930126861418,-0.30235591235295756,-0.3027938100696026,-0.3018629265024855
4208,-0.2591324318914333,-0.2595138089807063,-0.260023176230719,-0.260688466991401
3164,-0.5453359068773541,-0.5582366825139781,-0.5562602776334489,-0.5382274177322421
2383,-0.24686987480772515,-0.24489691824253557,-0.24458549880601688,-0.24543675554140043
3441,-0.27183790903284133,-0.26997861691530256,-0.2668187488485738,-0.26265366919524
990,-0.8424499093983879,-0.8310170930116402,-0.7840938102594268,-0.7086824991737084
1864,-0.2634831202092439,-0.26339509542051665,-0.26326403330145287,-0.263146592279645
2837,-0.26070632171469565,-0.2576657836317394,-0.2545167495035765,-0.2511927723595545
1437,-0.21500758595424696,-0.19943866020113665,-0.18247979681301418,-0.16431585668963344
3774,-0.22198686415956825,-0.22301968131377292,-0.22588671245384206,-0.2299302829340547
1483,-0.26184216564871177,-0.26184177587986446,-0.2618770177259614,-0.2619297553196336
3942,-0.2618790204312118,-0.26154441798301675,-0.2613131003921002,-0.2612486329789885
811,-0.2726125952748977,-0.2727479013870562,-0.27224945590515137,-0.2711851162618799
2153,-0.26192905366694463,-0.2606133825661884,-0.2593008370517066,-0.2580392534753364
4763,-0.2657781563295597,-0.26605683029042815,-0.2661612928199234,-0.2660700127328386
834,-0.26915724265893404,-0.2687404799636689,-0.26769276394554775,-0.26604231877182005
615,-0.2867653203288264,-0.2755572702116771,-0.26267701537834887,-0.24907279326246434
948,-0.3702520675596863,-0.3712811383668454,-0.36452401516187094,-0.3510353443795985
4740,-0.26312080651420044,-0.26356544240207225,-0.2639984498559106,-0.2644345426181741
1216,-0.2651612310333694,-0.26379094911237855,-0.2619735531612948,-0.259960106030675
2339,-0.25682434072658733,-0.2647125106273016,-0.27769855510227104,-0.29413567722440837
2866,-0.2622261737434942,-0.2609800770209646,-0.25969224126171997,-0.25846166787912683
4569,-0.34657517718935715,-0.33186263936020977,-0.3107191428994862,-0.28394102823650935
1536,-0.2648222276702986,-0.2710741216639564,-0.2762742597839286,-0.2802268219526698
298,-0.271586593289763,-0.27719095340180633,-0.2817141259809812,-0.2850029002289123
1400,-0.489430493289993,-0.6886821065144454,-0.8426106055119299,-0.9473925328345341
405,-0.2648741710535746,-0.26488280303699185,-0.2648163845850472,-0.2646490921752296
1893,-0.2807647954624395,-0.28316807196623484,-0.2842120590055376,-0.2838661232460098
2288,-0.28626974960510765,-0.2904087950799493,-0.29240800781928933,-0.2923951041119527
4698,-0.26423309248085936,-0.2589496189840311,-0.2536515816860687,-0.2486872553559294
2656,-0.33488362539727645,-0.34014941036829704,-0.33904982276697315,-0.33196209992518577
599,-0.25913422571292555,-0.2709174041503857,-0.28221932820653484,-0.29295063397760945
4049,-0.26324685652167645,-0.2632071865234389,-0.26318542829481006,-0.26314975294953413
3447,-0.26338904675141706,-0.2656357023390501,-0.26800407432267825,-0.2701993985429709
20,-0.2630976125077187,-0.26312106175015837,-0.26313740537209995,-0.2631754854637476
2510,-0.2635025509578023,-0.26226697486126327,-0.2609563838487938,-0.2597838783370776
3582,-0.26161038661328695,-0.2625354949108948,-0.2637116246684995,-0.2650646194385806
656,-0.25647700998946044,-0.2610752724480091,-0.2677412929135511,-0.27593404325414883
1512,-0.2620565439446214,-0.26284142021267265,-0.26347441632908597,-0.2639447994925578
4731,-0.2654611813976706,-0.2653189560802922,-0.26511157493951043,-0.26484156106135304
2835,-0.2545167495035765,-0.2511927723595545,-0.24777685882622025,-0.24447124641263818
3331,-0.26282313235375365,-0.26287714645766735,-0.2629208529584507,-0.262925511081048
3348,-0.2660683975185888,-0.26408332708973714,-0.2623138011408658,-0.260902920969868
351,-0.2624844615605716,-0.2623488839808422,-0.2622538133080924,-0.26217612262752843
2779,-0.330263109482111,-0.36729860617063104,-0.40097288288683974,-0.4300283294701954
2409,-0.30827962108802975,-0.2779152470875407,-0.24523087668144516,-0.21304912720477232
2330,-0.3183496566215003,-0.29642989339249814,-0.2662987586354919,-0.22961287331389235
1791,-0.26247328172897066,-0.2625981309223103,-0.26278726185622336,-0.263017712591726
3784,-0.4557032184935179,-0.4337345446415225,-0.40294686623188036,-0.3674125748955871
3662,-0.2633298054133625,-0.26324272547972083,-0.26311663573355015,-0.26298847747943
23,-0.2631074447506351,-0.2630899567800177,-0.26309787919080696,-0.2630976125077187
2039,-0.40632557320522156,-0.40786350673472005,-0.399669425370869,-0.38221174612377173
4456,-0.32013173088373836,-0.30296906863222417,-0.2873349665697834,-0.273459336608589
2858,-0.2553400139548857,-0.25565688353133853,-0.2562035199956012,-0.25696922981198256
3118,-0.49897356992226494,-0.4770584833270478,-0.44367900471180866,-0.4020280188041431
4306,-0.27650498728059236,-0.2739006288403596,-0.2698969121699767,-0.2643082989459936
1049,-0.2593439960086109,-0.2608885257645793,-0.2630218714468259,-0.2656810279270151
3889,-0.2606719492733164,-0.26113815666923024,-0.26137303400242906,-0.26115865693273943
4805,-0.26307029944969496,-0.2627429139158336,-0.2624379619798666,-0.2621349323190072
1196,-0.2690499232947141,-0.26400438684871597,-0.25873196181087543,-0.2536858833246278
4397,-0.26276819241536564,-0.2628244435316093,-0.2628711301870663,-0.2628852753376222
837,-0.2671691649065461,-0.2682917348718127,-0.26900099595877847,-0.26915724265893404
2196,-0.26193222344747746,-0.26189351053962495,-0.2618985770389094,-0.261978269082511
2557,-0.26305776314831253,-0.2628485099715163,-0.26264475414233457,-0.2624511355737358
4550,-0.3394948256841789,-0.35840034492345285,-0.36969738235309,-0.37317311058274905
1821,-0.26307160877235936,-0.26308524504672515,-0.2631413811829991,-0.2632025736577448
1250,-0.2475180939481323,-0.240005218531678,-0.23402946474879682,-0.2304442793956144
4842,-0.2744571792204554,-0.2737903159196091,-0.2724405297280096,-0.2706426219547188
1302,-0.2523557725382598,-0.24622235793717295,-0.24074637271672283,-0.2364320212228126
973,-0.29323492104957616,-0.32086394549484243,-0.3409042887391226,-0.35196390582648795
4109,-0.28371468832603175,-0.2761704598587954,-0.2683983045820989,-0.2611414637598607
1357,-0.2689566651459633,-0.3148874486348331,-0.35418352353781724,-0.38479948435164046
1980,-0.27781473662953704,-0.27726492139902503,-0.27597782310221197,-0.27407816932196527
848,-0.2732800078691614,-0.2687685231200122,-0.2647123688876979,-0.26189781538423185
4484,-0.36748210053870156,-0.35490968984881943,-0.33530829141407203,-0.3102410263759884
1517,-0.2583430133898017,-0.2588453670898857,-0.25952836424651915,-0.2603247881040682
1992,-0.2467893299506786,-0.24832473243681052,-0.2508103630254276,-0.2544990200507625
2967,-0.26313315748739385,-0.2631645325606877,-0.26317047405507954,-0.26312920788144867
4311,-0.2730525552532054,-0.27522866410164815,-0.2768167017344504,-0.2777032021008121
4746,-0.26142840631103526,-0.2615221054622854,-0.2616961448225771,-0.2619740544741358
1099,-0.2625524142429534,-0.2625022271405065,-0.2624752601827943,-0.2624311269884474
1247,-0.2304442793956144,-0.23010116853262264,-0.23190877461760007,-0.23497184720280295
757,-0.26348270364126924,-0.2634912835913016,-0.26347223142700826,-0.2633889998940243
4602,-0.2634537938235625,-0.26562724355308254,-0.2675849030819112,-0.2692017703490307
950,-0.34295111136307666,-0.36087316186708074,-0.3702520675596863,-0.3712811383668454
1890,-0.2838661232460098,-0.28234310809037666,-0.2799229067883442,-0.27697414185127345
3251,-0.25429474371481264,-0.25707640018858247,-0.2605785643094457,-0.26481851914938215
1249,-0.240005218531678,-0.23402946474879682,-0.2304442793956144,-0.23010116853262264
1795,-0.26209057848552253,-0.2621915200106981,-0.26228880272381283,-0.2623666264068941
1746,-0.20296398395691717,-0.1879007546058532,-0.1774133093293041,-0.17328515636886677
2975,-0.2620393513560577,-0.2621568966797114,-0.26231331503120814,-0.2624632749142358
4744,-0.2616961448225771,-0.2619740544741358,-0.26230669187652145,-0.26270687794564573
1108,-0.26258636775836897,-0.2625841166114059,-0.2625817439387771,-0.2626028597268075
2919,-0.2631059032836274,-0.26299873464606005,-0.262887463765075,-0.26274483983713515
3334,-0.2623395266429177,-0.26257314288180333,-0.2627173537429378,-0.26282313235375365
4470,-0.12194920126096043,-0.15657473064453675,-0.19554326141401046,-0.2353075891634776
353,-0.26280217673740625,-0.26262623860005907,-0.2624844615605716,-0.2623488839808422
997,0.08912607087895164,-0.11879624014154522,-0.31749306294940793,-0.49393415979223143
2690,-0.23081347223489468,-0.23018397032360638,-0.2321478708010034,-0.2369227032034259
3880,-0.2542435060687198,-0.25281154505349757,-0.25182561564203443,-0.25155970905705416
1603,-0.2646597424277811,-0.2653954646450589,-0.265904551354198,-0.266085736871579
1144,-0.26393792678248007,-0.26330017976456177,-0.2628046530783913,-0.26249312579352346
362,-0.26308384242774374,-0.26323229982737506,-0.2633291443883232,-0.2633982072003701
1841,-0.26284857090759295,-0.2627757392486625,-0.2627267775141504,-0.2626770541137655
4083,-0.2614235116947028,-0.2610937926798095,-0.26099360219055256,-0.2610023437620178
836,-0.2682917348718127,-0.26900099595877847,-0.26915724265893404,-0.2687404799636689
4799,-0.2615811921622224,-0.2615813612329999,-0.26170944595166823,-0.2619220903982282
3553,-0.28266511743749057,-0.2906565774303279,-0.29703843524460416,-0.30122311625562403
316,-0.26163978168918023,-0.26203133948999746,-0.2623006914194759,-0.26244772184809984
1070,-0.26378349429069237,-0.263467688292066,-0.26305020385901556,-0.2625623026413981
158,-0.2635819070112062,-0.2639769639068289,-0.2640192672077514,-0.2637195450168536
2390,-0.3217039311996043,-0.3105924097851641,-0.29729697597757865,-0.28360307841354493
1847,-0.26302522601709866,-0.2630389253643025,-0.26304441229421227,-0.26301045224879904
1403,0.27983234737748797,0.00984931430711411,-0.2526250488243966,-0.489430493289993
4712,-0.2595847563965076,-0.2609859737665823,-0.2630967379604463,-0.26591822618900973
1417,-0.931970577110148,-0.8244697561628889,-0.6693366697940841,-0.4703219597131587
404,-0.26488280303699185,-0.2648163845850472,-0.2646490921752296,-0.2644242757284049
3152,-0.22840606027190524,-0.22088848969607489,-0.22466093968668643,-0.24038449981852217
3807,-0.4371685387662674,-0.40597237326406943,-0.36187669109721465,-0.3064995276343534
3144,-0.40477428095362755,-0.415497444502578,-0.4114801635894686,-0.39241789045486164
1218,-0.2661954845326234,-0.2659671519577247,-0.2651612310333694,-0.26379094911237855
2106,-0.32628029432304395,-0.313602021210185,-0.29798213168603793,-0.2816383012257495
1083,-0.26229498696468545,-0.26237419178585775,-0.26250558297029203,-0.2626595911922791
307,-0.2548097580172687,-0.25270435528645585,-0.25115210166054125,-0.2504714664415828
4750,-0.26191886138188314,-0.2617227261499676,-0.26154871329078333,-0.2614517358990519
244,0.12086957462641901,0.19946440392090525,0.2506308084542712,0.26810130167313306
558,-0.2608913889725555,-0.2591605746594833,-0.25857099430536756,-0.2585665702206251
2066,-0.2769261620428036,-0.2874418971319692,-0.2973475174455825,-0.3048646135521762
2439,-0.4069997491350602,-0.4277440852549872,-0.4367067518380061,-0.433551669405873
4732,-0.26549936796587703,-0.2654611813976706,-0.2653189560802922,-0.26511157493951043
4166,-0.27035574034537524,-0.2732068255424426,-0.27654902410875726,-0.28030752955955274
916,-0.14624452865028859,-0.11861511305697892,-0.0998511931371121,-0.09259792869447303
4033,-0.26331825123737396,-0.2633315493828091,-0.26335507115201484,-0.26335717348560783
509,-0.26990459047238247,-0.2718419709124056,-0.27407991086090844,-0.276702465313039
1270,-0.2522346245297974,-0.25039963142104227,-0.24946028889156358,-0.2499643911536349
2828,-0.24086353151657125,-0.243621796296438,-0.24850248402888242,-0.2568075287276146
2568,-0.2623399201202924,-0.2624905319020133,-0.26265427323100743,-0.2628465272391779
2479,-0.2514683577700938,-0.24671055559990118,-0.24241489916339753,-0.2389865265102491
1792,-0.2623666264068941,-0.26247328172897066,-0.2625981309223103,-0.26278726185622336
3384,-0.27555094270663993,-0.2743752686976355,-0.2725048614964096,-0.27000560051017464
4498,-0.21880942342780696,-0.2303591733385929,-0.24275376268336968,-0.25561577318345197
398,-0.2634051816471146,-0.26306157406953934,-0.2627503635248357,-0.26251442078841225
637,-0.20914187905767534,-0.20474717509172868,-0.20544852866684615,-0.2106047638531242
1991,-0.24832473243681052,-0.2508103630254276,-0.2544990200507625,-0.25863980636415407
3931,-0.2660838263347488,-0.2670624854518121,-0.2679660775340599,-0.2686085377701064
4277,-0.2812248950957976,-0.17195062207565814,-0.0608837167036852,0.04373740171949381
32,-0.26290392810040497,-0.26296792333174135,-0.26301613931595635,-0.26307450298712
2789,-0.047318866846155494,-0.01917069737161381,-0.012508969086214794,-0.026440954157071705
2928,-0.2630708084112997,-0.2631418851497974,-0.26319769941613647,-0.2632580185143618
4830,-0.2614202006393741,-0.2619905268735635,-0.2625205528451132,-0.26301217786828734
1000,0.6007338157554385,0.4684246267789105,0.2906160693255211,0.08912607087895164
1831,-0.26308093795870935,-0.26315081782865624,-0.26321519250944936,-0.2632398118128074
414,-0.25959068869108104,-0.2603470289322468,-0.2612267880486675,-0.26212727941151137
1072,-0.2641561184990612,-0.2640237394720576,-0.26378349429069237,-0.263467688292066
3691,-0.26236325305218133,-0.26236657166056876,-0.26240882320139036,-0.2624608607193364
4800,-0.26167303718315515,-0.2615811921622224,-0.2615813612329999,-0.26170944595166823
629,-0.252863766705657,-0.26191393604616664,-0.27079743218505004,-0.2791803365159037
3517,-0.3694661339920785,-0.36067687809338167,-0.3481527754504896,-0.33220339670834953
3768,-0.24681833924297358,-0.25299792734182547,-0.25861465126443883,-0.2634293664183881
1528,-0.28083185646710873,-0.2780852572188873,-0.2748647423401849,-0.2714200607613507
1018,-0.5182910170768256,-0.6134451348276011,-0.7008297368273704,-0.7682608195481371
1291,-0.26355362468515475,-0.2687433135771209,-0.27277088600380883,-0.275486011373674
1174,-0.2777602267276754,-0.2756852846054201,-0.2730425708491556,-0.27007471355840207
814,-0.2678747787201865,-0.27015107428507723,-0.27173776466142396,-0.2726125952748977
930,-0.2894073098247292,-0.30736453362281047,-0.32494852401654584,-0.34015974806447735
3156,-0.3604647238842057,-0.31573449173907253,-0.2760789753820263,-0.24672956477867125
22,-0.2630899567800177,-0.26309787919080696,-0.2630976125077187,-0.26312106175015837
3298,-0.2627839204713369,-0.2629024984803614,-0.2630073720587748,-0.26311405450933756
4650,-0.266545511117255,-0.2717284120093266,-0.27642180834632424,-0.2801197702394156
1559,-0.27816028981922925,-0.28020681017845495,-0.28163618341567176,-0.28216556910877844
1013,-0.8099668382049567,-0.7728249103089889,-0.6956177188954229,-0.5809233584006066
147,-0.261993823756154,-0.26222584627682133,-0.26248434225862594,-0.26276461678615937
2799,-0.43090966275838394,-0.45531594231651795,-0.46150482610623345,-0.44840998351556116
3911,-0.2559542222057992,-0.25803880576141003,-0.26037287682687715,-0.2627759224588565
764,-0.26261325660875845,-0.26274820117795994,-0.2628920888285594,-0.2630589056548034
1129,-0.26301698739775925,-0.26302236138482316,-0.2630409761460514,-0.26304585188942764
1364,-0.05161174062183238,-0.04427165733860283,-0.05426726840631191,-0.08246162026484882
1456,-0.25276127221189737,-0.2524595054569414,-0.2529693263695926,-0.2543985666782115
2984,-0.26274985052260935,-0.2627024208976705,-0.262560008287553,-0.2623806955623823
1856,-0.2626896865110747,-0.26266456682024997,-0.262655676432188,-0.26269168680309996
3466,-0.26668008002229937,-0.28763504062595635,-0.3052230277262613,-0.31853393457875046
3910,-0.25803880576141003,-0.26037287682687715,-0.2627759224588565,-0.26509562165058087
3927,-0.268976003534951,-0.2689687655010523,-0.2685652705651105,-0.26771716931678136
1465,-0.2609216449737415,-0.2597616985876703,-0.2585298048249277,-0.25731368082311423
3864,-0.3515186766189148,-0.3466698633045818,-0.335744597314234,-0.3189726124440564
2054,-0.21638094448898237,-0.20058005096184373,-0.18762793065911398,-0.17996904060177388
4303,-0.2643082989459936,-0.2569675970465568,-0.24822188990269045,-0.23837991371210643
651,-0.2922988117997565,-0.29918924087741605,-0.303980247495816,-0.30596484738732865
3775,-0.22426800654628354,-0.22198686415956825,-0.22301968131377292,-0.22588671245384206
3148,-0.2693726914366591,-0.3067387617492864,-0.34579149564442024,-0.380642605341048
3421,-0.26320487155046435,-0.26330587533561645,-0.26311395642051905,-0.26301787911870766
1918,-0.28700329713665684,-0.2865334370597846,-0.2853592661818236,-0.28333035291346687
3629,-0.2650298152508609,-0.2649142299778534,-0.2646953268802754,-0.2643382872814335
3695,-0.2625381884676983,-0.2624578114225742,-0.26241291538753375,-0.26236801525442077
1981,-0.2776309385063962,-0.27781473662953704,-0.27726492139902503,-0.27597782310221197
1723,-0.28700294797801196,-0.2951525904196932,-0.30290138156206303,-0.31016164714902705
4510,-0.2810326672104415,-0.2717511859408167,-0.26104371013698613,-0.24946196375960183
1267,-0.2499643911536349,-0.2524543159725502,-0.25718221185736756,-0.26363186553617257
2385,-0.25937500048050277,-0.25136532312968096,-0.24686987480772515,-0.24489691824253557
3161,-0.5382274177322421,-0.5113629140056823,-0.481030049590789,-0.4461295982549416
1363,-0.04427165733860283,-0.05426726840631191,-0.08246162026484882,-0.12215095605157145
3063,-0.19920848675521186,-0.19437207873995754,-0.19402583466493017,-0.1987314544943034
3379,-0.2632666183825457,-0.2591764273875784,-0.25482261008274376,-0.2503822989363057
1101,-0.26262029804578235,-0.2625858119123605,-0.2625524142429534,-0.2625022271405065
3510,-0.26956091879265964,-0.26312957379780233,-0.2625979139892419,-0.26449134222261994
3191,-0.6030950226444686,-0.6238972257053818,-0.6249277712947865,-0.6048990963363519
2874,-0.26585076213581527,-0.2660753902101384,-0.26614403146094334,-0.2660469160436799
1974,-0.2662531266815571,-0.26377796217662874,-0.2616133007723026,-0.26003746529987326
1128,-0.26302236138482316,-0.2630409761460514,-0.26304585188942764,-0.26306585843748265
4259,-0.5467817444344016,-0.5541681123488338,-0.5447008185881622,-0.5220684198037693
1720,-0.31016164714902705,-0.3172213043602533,-0.32363670574040837,-0.3278722421194732
3183,-0.20641026385268557,-0.08710178650589018,0.030076030941560417,0.1361357876215703
2544,-0.26395036151919693,-0.2643208231989259,-0.26467597073934,-0.2650417168245992
3969,-0.2633123775882721,-0.26298833392273113,-0.26266074225717984,-0.2623290496358318
327,-0.2580449022076211,-0.2575771593809333,-0.25735664435942307,-0.25734785313972464
2149,-0.25691955346206874,-0.255945780476482,-0.2552145647765047,-0.2547640563771555
4309,-0.2768167017344504,-0.2777032021008121,-0.2777104080404037,-0.27650498728059236
1481,-0.2618770177259614,-0.2619297553196336,-0.2619924068851309,-0.26208778623338735
692,-0.27064419509629867,-0.2724068343114803,-0.2734703368202295,-0.2738073883915034
3949,-0.265167336292389,-0.26485157710605056,-0.26444040159573323,-0.26392842408888406
2918,-0.26299873464606005,-0.262887463765075,-0.26274483983713515,-0.2626087580665233
3039,-0.2599413863665573,-0.2630872249202614,-0.2660338687459035,-0.2683866402133722
2451,-0.11354546021906353,-0.09123093160440088,-0.07791310705193177,-0.07506947209703696
3606,-0.2631994820275291,-0.2632655489411603,-0.26330172486846226,-0.26336527684919886
2846,-0.2677079393311417,-0.26904874250586486,-0.2700710195290632,-0.2705851106305327
3631,-0.26493044240478314,-0.2650193736937906,-0.2650298152508609,-0.2649142299778534
4473,-0.08802586402078882,-0.08760744643343799,-0.0981215939422676,-0.12194920126096043
2862,-0.2573270161023421,-0.25640281040220914,-0.2557165061191946,-0.25536135782436986
701,-0.24983800308591053,-0.25011287497356827,-0.2513655199261451,-0.25345395099296664
199,-0.26510711314042334,-0.2318827285672186,-0.1986220247961502,-0.16757033367715846
3153,-0.24672956477867125,-0.22840606027190524,-0.22088848969607489,-0.22466093968668643
120,-0.24476156902632362,-0.251906611700763,-0.25853263556671424,-0.2640550795639368
2258,-0.27517533880479705,-0.2781268794593471,-0.280006044006494,-0.2808165179334059
2177,-0.2627820148163682,-0.2625264130110416,-0.26232002347504135,-0.2621432196810157
1967,-0.25758531799274664,-0.25724251175752577,-0.2570397966150568,-0.2569474241244811
3594,-0.26348765908935234,-0.2632006678351796,-0.26284393686028096,-0.26248054968740187
2364,-0.2554827823285225,-0.2538043583327513,-0.2527954022516449,-0.25256166274610437
953,-0.2439608496650566,-0.2832250718807544,-0.3167718592911899,-0.34295111136307666
3213,-0.2951921944590161,-0.28541962878730764,-0.2740502830772499,-0.26186916729729015
1231,-0.275285699337082,-0.27252418369137976,-0.2693006140748122,-0.26638283368797944
2189,-0.26271599792293765,-0.26294560825105107,-0.2631802145095916,-0.26337396492972565
1692,-0.46280568999833094,-0.4790423833709928,-0.480425409641439,-0.46673633990661967
2695,-0.26592013606250486,-0.25561729656273,-0.24662301534941555,-0.23933927348046768
3439,-0.2668187488485738,-0.26265366919524,-0.2580073307190883,-0.2533423204419665
178,-0.3183916287396319,-0.30602625634407155,-0.29260641030737977,-0.2794588671264433
3699,-0.2628791077244075,-0.2627806005154433,-0.26270947131494804,-0.2626136518029395
2229,-0.26207326156250366,-0.2620810078975542,-0.26212860140611616,-0.26218970087288485
3506,-0.26604953041341806,-0.2660045841582048,-0.26425134857639,-0.26114171686217713
3150,-0.22466093968668643,-0.24038449981852217,-0.2693726914366591,-0.3067387617492864
2583,-0.26320287226873007,-0.2633029815102854,-0.2633745448815972,-0.26338153265354947
